"filename", "language", "Markdown", "Makefile", "HTML", "Go Module File", "CSS", "JavaScript", "Python", "Shell Script", "C++", "YAML", "Go Checksum File", "pip requirements", "Go", "Batch", "CMake", "C", "CMake Cache", "TypeScript", "comment", "blank", "total"
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/examples/sycl/win-test.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 9, 26, 202
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/models/templates/README.md", "Markdown", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/scripts/install-oneapi.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 3, 4, 20
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/export-graph-ops.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38, 227
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/get-model.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/get-model.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/gguf-model-data.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 101, 741
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/gguf-model-data.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 51
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/peg-parser/simple-tokenize.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/peg-parser/simple-tokenize.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/peg-parser/test-basic.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 107, 472
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/peg-parser/test-gbnf-generation.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 371
