"filename", "language", "Markdown", "YAML", "Go", "Shell Script", "Go Module File", "Python", "pip requirements", "C++", "Makefile", "CMake", "CMake Cache", "JavaScript", "CSS", "HTML", "TypeScript", "Docker", "Go Checksum File", "comment", "blank", "total"
"/home/sachin-kumar/Desktop/coding/1/web/src/css/style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 775, 0, 0, 0, 0, 0, 102, 877
"/home/sachin-kumar/Desktop/coding/1/web/src/finance.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 24, 188
"/home/sachin-kumar/Desktop/coding/1/web/src/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498, 0, 0, 0, 0, 39, 537
"/home/sachin-kumar/Desktop/coding/1/web/src/js/chat-simple.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 2, 26, 176
"/home/sachin-kumar/Desktop/coding/1/web/src/js/chat.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 565, 0, 0, 0, 0, 0, 43, 121, 729
"/home/sachin-kumar/Desktop/coding/1/web/src/js/core/Cursor.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 6, 20, 114
"/home/sachin-kumar/Desktop/coding/1/web/src/js/core/Engine.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 5, 26, 124
"/home/sachin-kumar/Desktop/coding/1/web/src/js/core/Tower.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 0, 12, 36, 305
"/home/sachin-kumar/Desktop/coding/1/web/src/js/finance.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 368, 0, 0, 0, 0, 0, 30, 64, 462
"/home/sachin-kumar/Desktop/coding/1/web/src/js/login.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 4, 19, 121
"/home/sachin-kumar/Desktop/coding/1/web/src/js/script.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 7, 9, 60
"/home/sachin-kumar/Desktop/coding/1/web/src/js/settings.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 8, 24, 216
"Total", "-", 133, 562, 6737, 93, 97, 772, 14, 4874, 238, 209, 278, 3059, 3700, 1880, 2, 26, -106, 1535, 4207, 28310
